professionalpartner,teamID,season,season_string,episode,ppseasonexp,ppepisodexp,score,judgexp,team_season,time,team
EdytaŚliwińska,E.E,1,01,1,0,0,6,0,01E.E,1.0833334,1
EdytaŚliwińska,E.E,1,01,2,0,1,4.666666666666667,1,01E.E,1.1666666,1
EdytaŚliwińska,E.E,1,01,3,0,2,4.333333333333333,2,01E.E,1.25,1
AshlyDelGrosso,J.A,1,01,1,0,0,6.666666666666667,0,01J.A,1.0833334,2
AshlyDelGrosso,J.A,1,01,2,0,1,7,1,01J.A,1.1666666,2
AshlyDelGrosso,J.A,1,01,3,0,2,7.333333333333333,2,01J.A,1.25,2
AshlyDelGrosso,J.A,1,01,4,0,3,6.666666666666667,3,01J.A,1.3333334,2
AshlyDelGrosso,J.A,1,01,5,0,4,7.5,4,01J.A,1.4166666,2
CharlotteJørgensen,J.C,1,01,1,0,0,6.666666666666667,0,01J.C,1.0833334,3
CharlotteJørgensen,J.C,1,01,2,0,1,8.666666666666666,1,01J.C,1.1666666,3
CharlotteJørgensen,J.C,1,01,3,0,2,8,2,01J.C,1.25,3
CharlotteJørgensen,J.C,1,01,4,0,3,7,3,01J.C,1.3333334,3
CharlotteJørgensen,J.C,1,01,5,0,4,9,4,01J.C,1.4166666,3
CharlotteJørgensen,J.C,1,01,6,0,5,9,5,01J.C,1.5,3
CharlotteJørgensen,J.C,1,01,7,0,6,8.555555555555555,6,01J.C,1.5833334,3
AlecMazo,K.A,1,01,1,0,0,4.333333333333333,0,01K.A,1.0833334,4
AlecMazo,K.A,1,01,2,0,1,5.666666666666667,1,01K.A,1.1666666,4
AlecMazo,K.A,1,01,3,0,2,7,2,01K.A,1.25,4
AlecMazo,K.A,1,01,4,0,3,8.666666666666666,3,01K.A,1.3333334,4
AlecMazo,K.A,1,01,5,0,4,7.833333333333333,4,01K.A,1.4166666,4
AlecMazo,K.A,1,01,6,0,5,9.166666666666666,5,01K.A,1.5,4
AlecMazo,K.A,1,01,7,0,6,8.222222222222221,6,01K.A,1.5833334,4
JonathanRoberts,R.J,1,01,1,0,0,6.666666666666667,0,01R.J,1.0833334,5
JonathanRoberts,R.J,1,01,2,0,1,8,1,01R.J,1.1666666,5
JonathanRoberts,R.J,1,01,3,0,2,8.666666666666666,2,01R.J,1.25,5
JonathanRoberts,R.J,1,01,4,0,3,8.333333333333334,3,01R.J,1.3333334,5
LouisVanAmstel,T.L,1,01,1,0,0,6,0,01T.L,1.0833334,6
LouisVanAmstel,T.L,1,01,2,0,1,6.333333333333333,1,01T.L,1.1666666,6
CherylBurke,D.C,2,02,1,0,0,8,7,02D.C,2.0833333,7
CherylBurke,D.C,2,02,2,0,1,9,8,02D.C,2.1666667,7
CherylBurke,D.C,2,02,3,0,2,9,9,02D.C,2.25,7
CherylBurke,D.C,2,02,4,0,3,9.333333333333334,10,02D.C,2.3333333,7
CherylBurke,D.C,2,02,5,0,4,9,11,02D.C,2.4166667,7
CherylBurke,D.C,2,02,6,0,5,10,12,02D.C,2.5,7
CherylBurke,D.C,2,02,7,0,6,9.166666666666666,13,02D.C,2.5833333,7
CherylBurke,D.C,2,02,8,0,7,9.666666666666666,14,02D.C,2.6666667,7
EdytaŚliwińska,G.E,2,02,1,1,3,6,7,02G.E,2.0833333,8
EdytaŚliwińska,G.E,2,02,2,1,4,7.333333333333333,8,02G.E,2.1666667,8
EdytaŚliwińska,G.E,2,02,3,1,5,7.333333333333333,9,02G.E,2.25,8
EdytaŚliwińska,G.E,2,02,4,1,6,7,10,02G.E,2.3333333,8
EdytaŚliwińska,G.E,2,02,5,1,7,8,11,02G.E,2.4166667,8
EdytaŚliwińska,G.E,2,02,6,1,8,7.666666666666667,12,02G.E,2.5,8
JonathanRoberts,G.J,2,02,1,1,4,7.666666666666667,7,02G.J,2.0833333,9
JonathanRoberts,G.J,2,02,2,1,5,8,8,02G.J,2.1666667,9
JonathanRoberts,G.J,2,02,3,1,6,7.333333333333333,9,02G.J,2.25,9
AnnaTrebunskaya,J.A,2,02,1,0,0,7,7,02J.A,2.0833333,10
AnnaTrebunskaya,J.A,2,02,2,0,1,7.666666666666667,8,02J.A,2.1666667,10
AnnaTrebunskaya,J.A,2,02,3,0,2,6.333333333333333,9,02J.A,2.25,10
AnnaTrebunskaya,J.A,2,02,4,0,3,8,10,02J.A,2.3333333,10
AnnaTrebunskaya,J.A,2,02,5,0,4,7.666666666666667,11,02J.A,2.4166667,10
AnnaTrebunskaya,J.A,2,02,6,0,5,7.666666666666667,12,02J.A,2.5,10
AnnaTrebunskaya,J.A,2,02,7,0,6,6.833333333333333,13,02J.A,2.5833333,10
AnnaTrebunskaya,J.A,2,02,8,0,7,8.888888888888889,14,02J.A,2.6666667,10
AndreaHale,K.A,2,02,1,0,0,4.333333333333333,7,02K.A,2.0833333,11
LouisVanAmstel,L.L,2,02,1,1,2,6.333333333333333,7,02L.L,2.0833333,12
LouisVanAmstel,L.L,2,02,2,1,3,6.666666666666667,8,02L.L,2.1666667,12
LouisVanAmstel,L.L,2,02,3,1,4,8.333333333333334,9,02L.L,2.25,12
LouisVanAmstel,L.L,2,02,4,1,5,8.666666666666666,10,02L.L,2.3333333,12
LouisVanAmstel,L.L,2,02,5,1,6,8.333333333333334,11,02L.L,2.4166667,12
LouisVanAmstel,L.L,2,02,6,1,7,9,12,02L.L,2.5,12
LouisVanAmstel,L.L,2,02,7,1,8,8.833333333333334,13,02L.L,2.5833333,12
AshlyDelGrosso,P.A,2,02,1,1,5,4,7,02P.A,2.0833333,13
AshlyDelGrosso,P.A,2,02,2,1,6,5.333333333333333,8,02P.A,2.1666667,13
AshlyDelGrosso,P.A,2,02,3,1,7,4.666666666666667,9,02P.A,2.25,13
AshlyDelGrosso,P.A,2,02,4,1,8,2.666666666666667,10,02P.A,2.3333333,13
TonyDovolani,S.T,2,02,1,0,0,7.333333333333333,7,02S.T,2.0833333,14
TonyDovolani,S.T,2,02,2,0,1,9.666666666666666,8,02S.T,2.1666667,14
TonyDovolani,S.T,2,02,3,0,2,9,9,02S.T,2.25,14
TonyDovolani,S.T,2,02,4,0,3,8.666666666666666,10,02S.T,2.3333333,14
TonyDovolani,S.T,2,02,5,0,4,10,11,02S.T,2.4166667,14
TonyDovolani,S.T,2,02,6,0,5,10,12,02S.T,2.5,14
TonyDovolani,S.T,2,02,7,0,6,9.166666666666666,13,02S.T,2.5833333,14
TonyDovolani,S.T,2,02,8,0,7,9.555555555555555,14,02S.T,2.6666667,14
MaksimChmerkovskiy,T.M,2,02,1,0,0,6.666666666666667,7,02T.M,2.0833333,15
MaksimChmerkovskiy,T.M,2,02,2,0,1,7.333333333333333,8,02T.M,2.1666667,15
MaksimChmerkovskiy,T.M,2,02,3,0,2,8.666666666666666,9,02T.M,2.25,15
MaksimChmerkovskiy,T.M,2,02,4,0,3,8.333333333333334,10,02T.M,2.3333333,15
MaksimChmerkovskiy,T.M,2,02,5,0,4,7.333333333333333,11,02T.M,2.4166667,15
NickKosovich,T.N,2,02,1,0,0,7.666666666666667,7,02T.N,2.0833333,16
NickKosovich,T.N,2,02,2,0,1,5.666666666666667,8,02T.N,2.1666667,16
CherylBurke,E.C,3,03,1,1,8,8,15,03E.C,3.0833333,17
CherylBurke,E.C,3,03,2,1,9,8,16,03E.C,3.1666667,17
CherylBurke,E.C,3,03,3,1,10,6.333333333333333,17,03E.C,3.25,17
CherylBurke,E.C,3,03,4,1,11,8,18,03E.C,3.3333333,17
CherylBurke,E.C,3,03,5,1,12,9,19,03E.C,3.4166667,17
CherylBurke,E.C,3,03,6,1,13,8.333333333333334,20,03E.C,3.5,17
CherylBurke,E.C,3,03,7,1,14,9.5,21,03E.C,3.5833333,17
CherylBurke,E.C,3,03,8,1,15,9,22,03E.C,3.6666667,17
CherylBurke,E.C,3,03,9,1,16,9.833333333333334,23,03E.C,3.75,17
CherylBurke,E.C,3,03,10,1,17,9.888888888888889,24,03E.C,3.8333333,17
AshlyDelGrosso,H.A,3,03,1,2,9,5.666666666666667,15,03H.A,3.0833333,18
AshlyDelGrosso,H.A,3,03,2,2,10,7,16,03H.A,3.1666667,18
AshlyDelGrosso,H.A,3,03,3,2,11,7.333333333333333,17,03H.A,3.25,18
EdytaŚliwińska,J.E,3,03,1,2,9,7,15,03J.E,3.0833333,19
EdytaŚliwińska,J.E,3,03,2,2,10,9.666666666666666,16,03J.E,3.1666667,19
EdytaŚliwińska,J.E,3,03,3,2,11,7.333333333333333,17,03J.E,3.25,19
EdytaŚliwińska,J.E,3,03,4,2,12,9,18,03J.E,3.3333333,19
EdytaŚliwińska,J.E,3,03,5,2,13,8.333333333333334,19,03J.E,3.4166667,19
EdytaŚliwińska,J.E,3,03,6,2,14,8,20,03J.E,3.5,19
EdytaŚliwińska,J.E,3,03,7,2,15,9.5,21,03J.E,3.5833333,19
EdytaŚliwińska,J.E,3,03,8,2,16,9,22,03J.E,3.6666667,19
EdytaŚliwińska,J.E,3,03,9,2,17,9.833333333333334,23,03J.E,3.75,19
KymJohnson,J.K,3,03,1,0,0,5.333333333333333,15,03J.K,3.0833333,20
KymJohnson,J.K,3,03,2,0,1,6.333333333333333,16,03J.K,3.1666667,20
KymJohnson,J.K,3,03,3,0,2,7,17,03J.K,3.25,20
KymJohnson,J.K,3,03,4,0,3,7.333333333333333,18,03J.K,3.3333333,20
KymJohnson,J.K,3,03,5,0,4,8,19,03J.K,3.4166667,20
KymJohnson,J.K,3,03,6,0,5,6,20,03J.K,3.5,20
KymJohnson,J.K,3,03,7,0,6,7.666666666666667,21,03J.K,3.5833333,20
KarinaSmirnoff,M.K,3,03,1,0,0,8.666666666666666,15,03M.K,3.0833333,21
KarinaSmirnoff,M.K,3,03,2,0,1,7,16,03M.K,3.1666667,21
KarinaSmirnoff,M.K,3,03,3,0,2,7.333333333333333,17,03M.K,3.25,21
KarinaSmirnoff,M.K,3,03,4,0,3,9.666666666666666,18,03M.K,3.3333333,21
KarinaSmirnoff,M.K,3,03,5,0,4,9,19,03M.K,3.4166667,21
KarinaSmirnoff,M.K,3,03,6,0,5,9.333333333333334,20,03M.K,3.5,21
KarinaSmirnoff,M.K,3,03,7,0,6,9.333333333333334,21,03M.K,3.5833333,21
KarinaSmirnoff,M.K,3,03,8,0,7,9.5,22,03M.K,3.6666667,21
KarinaSmirnoff,M.K,3,03,9,0,8,9.833333333333334,23,03M.K,3.75,21
KarinaSmirnoff,M.K,3,03,10,0,9,9.888888888888889,24,03M.K,3.8333333,21
LouisVanAmstel,M.L,3,03,1,2,9,6.333333333333333,15,03M.L,3.0833333,22
LouisVanAmstel,M.L,3,03,2,2,10,8.666666666666666,16,03M.L,3.1666667,22
LouisVanAmstel,M.L,3,03,3,2,11,9,17,03M.L,3.25,22
LouisVanAmstel,M.L,3,03,4,2,12,8,18,03M.L,3.3333333,22
LouisVanAmstel,M.L,3,03,5,2,13,9,19,03M.L,3.4166667,22
LouisVanAmstel,M.L,3,03,6,2,14,7.666666666666667,20,03M.L,3.5,22
LouisVanAmstel,M.L,3,03,7,2,15,9,21,03M.L,3.5833333,22
LouisVanAmstel,M.L,3,03,8,2,16,8.833333333333334,22,03M.L,3.6666667,22
JesseDeSoto,S.J,3,03,1,0,0,6,15,03S.J,3.0833333,23
JesseDeSoto,S.J,3,03,2,0,1,7.333333333333333,16,03S.J,3.1666667,23
TonyDovolani,S.T,3,03,1,1,8,5,15,03S.T,3.0833333,24
TonyDovolani,S.T,3,03,2,1,9,7,16,03S.T,3.1666667,24
TonyDovolani,S.T,3,03,3,1,10,8.333333333333334,17,03S.T,3.25,24
TonyDovolani,S.T,3,03,4,1,11,6.666666666666667,18,03S.T,3.3333333,24
TonyDovolani,S.T,3,03,5,1,12,8,19,03S.T,3.4166667,24
ElenaGrinenko,T.E,3,03,1,0,0,4,15,03T.E,3.0833333,25
NickKosovich,V.N,3,03,1,0,2,7.333333333333333,15,03V.N,3.0833333,26
NickKosovich,V.N,3,03,2,0,3,8,16,03V.N,3.1666667,26
NickKosovich,V.N,3,03,3,0,4,9,17,03V.N,3.25,26
NickKosovich,V.N,3,03,4,0,5,8,18,03V.N,3.3333333,26
MaksimChmerkovskiy,W.M,3,03,1,1,5,7.333333333333333,15,03W.M,3.0833333,27
MaksimChmerkovskiy,W.M,3,03,2,1,6,7.666666666666667,16,03W.M,3.1666667,27
MaksimChmerkovskiy,W.M,3,03,3,1,7,7.333333333333333,17,03W.M,3.25,27
MaksimChmerkovskiy,W.M,3,03,4,1,8,9.333333333333334,18,03W.M,3.3333333,27
MaksimChmerkovskiy,W.M,3,03,5,1,9,9,19,03W.M,3.4166667,27
JulianneHough,A.J,4,04,1,0,0,7,25,04A.J,4.0833335,28
JulianneHough,A.J,4,04,2,0,1,8.666666666666666,26,04A.J,4.1666665,28
JulianneHough,A.J,4,04,3,0,2,7.666666666666667,27,04A.J,4.25,28
JulianneHough,A.J,4,04,4,0,3,8.666666666666666,28,04A.J,4.3333335,28
JulianneHough,A.J,4,04,5,0,4,10,29,04A.J,4.4166665,28
JulianneHough,A.J,4,04,6,0,5,9.333333333333334,30,04A.J,4.5,28
JulianneHough,A.J,4,04,7,0,6,9,31,04A.J,4.5833335,28
JulianneHough,A.J,4,04,8,0,7,9.666666666666666,32,04A.J,4.6666665,28
JulianneHough,A.J,4,04,9,0,8,9.833333333333334,33,04A.J,4.75,28
JulianneHough,A.J,4,04,10,0,9,9.777777777777779,34,04A.J,4.8333335,28
KarinaSmirnoff,B.K,4,04,1,1,10,4.333333333333333,25,04B.K,4.0833335,29
KarinaSmirnoff,B.K,4,04,2,1,11,7,26,04B.K,4.1666665,29
KarinaSmirnoff,B.K,4,04,3,1,12,7,27,04B.K,4.25,29
KarinaSmirnoff,B.K,4,04,4,1,13,7,28,04B.K,4.3333335,29
KarinaSmirnoff,B.K,4,04,5,1,14,5.666666666666667,29,04B.K,4.4166665,29
KarinaSmirnoff,B.K,4,04,6,1,15,7,30,04B.K,4.5,29
KarinaSmirnoff,B.K,4,04,7,1,16,6.333333333333333,31,04B.K,4.5833335,29
KarinaSmirnoff,B.K,4,04,8,1,17,6.333333333333333,32,04B.K,4.6666665,29
ElenaGrinenko,C.E,4,04,1,1,1,5.333333333333333,25,04C.E,4.0833335,30
ElenaGrinenko,C.E,4,04,2,1,2,6,26,04C.E,4.1666665,30
ElenaGrinenko,C.E,4,04,3,1,3,5.333333333333333,27,04C.E,4.25,30
ElenaGrinenko,C.E,4,04,4,1,4,5,28,04C.E,4.3333335,30
ElenaGrinenko,C.E,4,04,5,1,5,4.333333333333333,29,04C.E,4.4166665,30
JonathanRoberts,H.J,4,04,1,2,7,6,25,04H.J,4.0833335,31
JonathanRoberts,H.J,4,04,2,2,8,8,26,04H.J,4.1666665,31
JonathanRoberts,H.J,4,04,3,2,9,8,27,04H.J,4.25,31
JonathanRoberts,H.J,4,04,4,2,10,7.666666666666667,28,04H.J,4.3333335,31
JonathanRoberts,H.J,4,04,5,2,11,7,29,04H.J,4.4166665,31
JonathanRoberts,H.J,4,04,6,2,12,7.666666666666667,30,04H.J,4.5,31
CherylBurke,I.C,4,04,1,2,18,7,25,04I.C,4.0833335,32
CherylBurke,I.C,4,04,2,2,19,7.333333333333333,26,04I.C,4.1666665,32
CherylBurke,I.C,4,04,3,2,20,8,27,04I.C,4.25,32
CherylBurke,I.C,4,04,4,2,21,8,28,04I.C,4.3333335,32
CherylBurke,I.C,4,04,5,2,22,8,29,04I.C,4.4166665,32
CherylBurke,I.C,4,04,6,2,23,8,30,04I.C,4.5,32
CherylBurke,I.C,4,04,7,2,24,9,31,04I.C,4.5833335,32
CherylBurke,I.C,4,04,8,2,25,7.833333333333333,32,04I.C,4.6666665,32
CherylBurke,I.C,4,04,9,2,26,9.666666666666666,33,04I.C,4.75,32
EdytaŚliwińska,J.E,4,04,1,3,18,5.666666666666667,25,04J.E,4.0833335,33
EdytaŚliwińska,J.E,4,04,2,3,19,7,26,04J.E,4.1666665,33
EdytaŚliwińska,J.E,4,04,3,3,20,6.666666666666667,27,04J.E,4.25,33
EdytaŚliwińska,J.E,4,04,4,3,21,5.333333333333333,28,04J.E,4.3333335,33
EdytaŚliwińska,J.E,4,04,5,3,22,6,29,04J.E,4.4166665,33
EdytaŚliwińska,J.E,4,04,6,3,23,6.333333333333333,30,04J.E,4.5,33
EdytaŚliwińska,J.E,4,04,7,3,24,7.5,31,04J.E,4.5833335,33
KymJohnson,J.K,4,04,1,1,7,8,25,04J.K,4.0833335,34
KymJohnson,J.K,4,04,2,1,8,8,26,04J.K,4.1666665,34
KymJohnson,J.K,4,04,3,1,9,8,27,04J.K,4.25,34
KymJohnson,J.K,4,04,4,1,10,9.333333333333334,28,04J.K,4.3333335,34
KymJohnson,J.K,4,04,5,1,11,8.333333333333334,29,04J.K,4.4166665,34
KymJohnson,J.K,4,04,6,1,12,9,30,04J.K,4.5,34
KymJohnson,J.K,4,04,7,1,13,9.833333333333334,31,04J.K,4.5833335,34
KymJohnson,J.K,4,04,8,1,14,9.166666666666666,32,04J.K,4.6666665,34
KymJohnson,J.K,4,04,9,1,15,10,33,04J.K,4.75,34
KymJohnson,J.K,4,04,10,1,16,9.555555555555555,34,04J.K,4.8333335,34
MaksimChmerkovskiy,L.M,4,04,1,2,10,7.666666666666667,25,04L.M,4.0833335,35
MaksimChmerkovskiy,L.M,4,04,2,2,11,9,26,04L.M,4.1666665,35
MaksimChmerkovskiy,L.M,4,04,3,2,12,7,27,04L.M,4.25,35
MaksimChmerkovskiy,L.M,4,04,4,2,13,7,28,04L.M,4.3333335,35
MaksimChmerkovskiy,L.M,4,04,5,2,14,9.333333333333334,29,04L.M,4.4166665,35
MaksimChmerkovskiy,L.M,4,04,6,2,15,9.333333333333334,30,04L.M,4.5,35
MaksimChmerkovskiy,L.M,4,04,7,2,16,9.833333333333334,31,04L.M,4.5833335,35
MaksimChmerkovskiy,L.M,4,04,8,2,17,8.833333333333334,32,04L.M,4.6666665,35
MaksimChmerkovskiy,L.M,4,04,9,2,18,10,33,04L.M,4.75,35
MaksimChmerkovskiy,L.M,4,04,10,2,19,9.444444444444445,34,04L.M,4.8333335,35
TonyDovolani,L.T,4,04,1,2,13,5,25,04L.T,4.0833335,36
TonyDovolani,L.T,4,04,2,2,14,7,26,04L.T,4.1666665,36
TonyDovolani,L.T,4,04,3,2,15,8,27,04L.T,4.25,36
TonyDovolani,L.T,4,04,4,2,16,5.333333333333333,28,04L.T,4.3333335,36
AlecMazo,P.A,4,04,1,1,7,6.333333333333333,25,04P.A,4.0833335,37
AlecMazo,P.A,4,04,2,1,8,7,26,04P.A,4.1666665,37
BrianFortuna,S.B,4,04,1,0,0,6.333333333333333,25,04S.B,4.0833335,38
BrianFortuna,S.B,4,04,2,0,1,6.666666666666667,26,04S.B,4.1666665,38
BrianFortuna,S.B,4,04,3,0,2,7,27,04S.B,4.25,38
AnnaTrebunskaya,A.A,5,05,1,1,8,7,35,05A.A,5.0833335,39
AnnaTrebunskaya,A.A,5,05,2,1,9,7,36,05A.A,5.1666665,39
EdytaŚliwińska,C.E,5,05,1,4,25,7,35,05C.E,5.0833335,40
EdytaŚliwińska,C.E,5,05,2,4,26,7,36,05C.E,5.1666665,40
EdytaŚliwińska,C.E,5,05,3,4,27,7.666666666666667,37,05C.E,5.25,40
EdytaŚliwińska,C.E,5,05,4,4,28,9,38,05C.E,5.3333335,40
EdytaŚliwińska,C.E,5,05,5,4,29,8.666666666666666,39,05C.E,5.4166665,40
EdytaŚliwińska,C.E,5,05,6,4,30,8.333333333333334,40,05C.E,5.5,40
EdytaŚliwińska,C.E,5,05,7,4,31,8.5,41,05C.E,5.5833335,40
EdytaŚliwińska,C.E,5,05,8,4,32,8.5,42,05C.E,5.6666665,40
KarinaSmirnoff,F.K,5,05,1,2,18,6,35,05F.K,5.0833335,41
KarinaSmirnoff,F.K,5,05,2,2,19,7,36,05F.K,5.1666665,41
KarinaSmirnoff,F.K,5,05,3,2,20,7,37,05F.K,5.25,41
KarinaSmirnoff,F.K,5,05,4,2,21,7.666666666666667,38,05F.K,5.3333335,41
JulianneHough,H.J,5,05,1,1,10,8.333333333333334,35,05H.J,5.0833335,42
JulianneHough,H.J,5,05,2,1,11,9,36,05H.J,5.1666665,42
JulianneHough,H.J,5,05,3,1,12,8,37,05H.J,5.25,42
JulianneHough,H.J,5,05,4,1,13,9,38,05H.J,5.3333335,42
JulianneHough,H.J,5,05,5,1,14,7.666666666666667,39,05H.J,5.4166665,42
JulianneHough,H.J,5,05,6,1,15,9.333333333333334,40,05H.J,5.5,42
JulianneHough,H.J,5,05,7,1,16,8.666666666666666,41,05H.J,5.5833335,42
JulianneHough,H.J,5,05,8,1,17,9.5,42,05H.J,5.6666665,42
JulianneHough,H.J,5,05,9,1,18,10,43,05H.J,5.75,42
JulianneHough,H.J,5,05,10,1,19,9.333333333333334,44,05H.J,5.8333335,42
AlecMazo,J.A,5,05,1,2,9,5.333333333333333,35,05J.A,5.0833335,43
DerekHough,J.D,5,05,1,0,0,7,35,05J.D,5.0833335,44
DerekHough,J.D,5,05,2,0,1,7,36,05J.D,5.1666665,44
DerekHough,J.D,5,05,3,0,2,8.666666666666666,37,05J.D,5.25,44
DerekHough,J.D,5,05,4,0,3,9,38,05J.D,5.3333335,44
DerekHough,J.D,5,05,5,0,4,8.333333333333334,39,05J.D,5.4166665,44
DerekHough,J.D,5,05,6,0,5,9,40,05J.D,5.5,44
DerekHough,J.D,5,05,7,0,6,8.833333333333334,41,05J.D,5.5833335,44
DerekHough,J.D,5,05,8,0,7,8.333333333333334,42,05J.D,5.6666665,44
DerekHough,J.D,5,05,9,0,8,9.666666666666666,43,05J.D,5.75,44
TonyDovolani,J.T,5,05,1,3,17,8,35,05J.T,5.0833335,45
TonyDovolani,J.T,5,05,2,3,18,7,36,05J.T,5.1666665,45
TonyDovolani,J.T,5,05,3,3,19,9,37,05J.T,5.25,45
TonyDovolani,J.T,5,05,4,3,20,8.666666666666666,38,05J.T,5.3333335,45
TonyDovolani,J.T,5,05,5,3,21,8.666666666666666,39,05J.T,5.4166665,45
TonyDovolani,J.T,5,05,6,3,22,7.333333333333333,40,05J.T,5.5,45
TonyDovolani,J.T,5,05,7,3,23,8.333333333333334,41,05J.T,5.5833335,45
JonathanRoberts,M.J,5,05,1,3,13,7,35,05M.J,5.0833335,46
JonathanRoberts,M.J,5,05,2,3,14,8,36,05M.J,5.1666665,46
JonathanRoberts,M.J,5,05,3,3,15,8.666666666666666,37,05M.J,5.25,46
JonathanRoberts,M.J,5,05,4,3,16,8.666666666666666,38,05M.J,5.3333335,46
JonathanRoberts,M.J,5,05,5,3,17,7,39,05M.J,5.4166665,46
JonathanRoberts,M.J,5,05,6,3,18,7.666666666666667,40,05M.J,5.5,46
JonathanRoberts,M.J,5,05,7,3,19,8.666666666666666,41,05M.J,5.5833335,46
JonathanRoberts,M.J,5,05,8,3,20,8.166666666666666,42,05M.J,5.6666665,46
JonathanRoberts,M.J,5,05,9,3,21,9.333333333333334,43,05M.J,5.75,46
JonathanRoberts,M.J,5,05,10,3,22,7.666666666666667,44,05M.J,5.8333335,46
KymJohnson,M.K,5,05,1,2,17,7,35,05M.K,5.0833335,47
KymJohnson,M.K,5,05,2,2,18,6,36,05M.K,5.1666665,47
KymJohnson,M.K,5,05,3,2,19,6.666666666666667,37,05M.K,5.25,47
KymJohnson,M.K,5,05,4,2,20,7.333333333333333,38,05M.K,5.3333335,47
KymJohnson,M.K,5,05,5,2,21,7,39,05M.K,5.4166665,47
MaksimChmerkovskiy,M.M,5,05,1,3,20,8,35,05M.M,5.0833335,48
MaksimChmerkovskiy,M.M,5,05,2,3,21,7.666666666666667,36,05M.M,5.1666665,48
MaksimChmerkovskiy,M.M,5,05,3,3,22,9,37,05M.M,5.25,48
MaksimChmerkovskiy,M.M,5,05,4,3,23,8.666666666666666,38,05M.M,5.3333335,48
MaksimChmerkovskiy,M.M,5,05,5,3,24,9.666666666666666,39,05M.M,5.4166665,48
MaksimChmerkovskiy,M.M,5,05,6,3,25,10,40,05M.M,5.5,48
MaksimChmerkovskiy,M.M,5,05,7,3,26,9,41,05M.M,5.5833335,48
MaksimChmerkovskiy,M.M,5,05,8,3,27,9.333333333333334,42,05M.M,5.6666665,48
MaksimChmerkovskiy,M.M,5,05,9,3,28,10,43,05M.M,5.75,48
MaksimChmerkovskiy,M.M,5,05,10,3,29,9.444444444444445,44,05M.M,5.8333335,48
MarkBallas,S.M,5,05,1,0,0,8.666666666666666,35,05S.M,5.0833335,49
MarkBallas,S.M,5,05,2,0,1,8.666666666666666,36,05S.M,5.1666665,49
MarkBallas,S.M,5,05,3,0,2,9,37,05S.M,5.25,49
MarkBallas,S.M,5,05,4,0,3,10,38,05S.M,5.3333335,49
MarkBallas,S.M,5,05,5,0,4,9.333333333333334,39,05S.M,5.4166665,49
MarkBallas,S.M,5,05,6,0,5,8.333333333333334,40,05S.M,5.5,49
CherylBurke,W.C,5,05,1,3,27,6.333333333333333,35,05W.C,5.0833335,50
CherylBurke,W.C,5,05,2,3,28,5,36,05W.C,5.1666665,50
CherylBurke,W.C,5,05,3,3,29,6,37,05W.C,5.25,50
JulianneHough,A.J,6,06,1,2,20,5,45,06A.J,6.0833335,51
JulianneHough,A.J,6,06,2,2,21,6.333333333333333,46,06A.J,6.1666665,51
JulianneHough,A.J,6,06,3,2,22,7,47,06A.J,6.25,51
JulianneHough,A.J,6,06,4,2,23,6.333333333333333,48,06A.J,6.3333335,51
CherylBurke,C.C,6,06,1,4,30,7,45,06C.C,6.0833335,52
CherylBurke,C.C,6,06,2,4,31,6.666666666666667,46,06C.C,6.1666665,52
CherylBurke,C.C,6,06,3,4,32,8.333333333333334,47,06C.C,6.25,52
CherylBurke,C.C,6,06,4,4,33,8.666666666666666,48,06C.C,6.3333335,52
CherylBurke,C.C,6,06,5,4,34,7.666666666666667,49,06C.C,6.4166665,52
CherylBurke,C.C,6,06,6,4,35,9,50,06C.C,6.5,52
CherylBurke,C.C,6,06,7,4,36,7.666666666666667,51,06C.C,6.5833335,52
CherylBurke,C.C,6,06,8,4,37,9.5,52,06C.C,6.6666665,52
CherylBurke,C.C,6,06,9,4,38,9.333333333333334,53,06C.C,6.75,52
CherylBurke,C.C,6,06,10,4,39,8.666666666666666,54,06C.C,6.8333335,52
EdytaŚliwińska,J.E,6,06,1,5,33,7.333333333333333,45,06J.E,6.0833335,53
EdytaŚliwińska,J.E,6,06,2,5,34,9,46,06J.E,6.1666665,53
EdytaŚliwińska,J.E,6,06,3,5,35,7.666666666666667,47,06J.E,6.25,53
EdytaŚliwińska,J.E,6,06,4,5,36,9.666666666666666,48,06J.E,6.3333335,53
EdytaŚliwińska,J.E,6,06,5,5,37,9,49,06J.E,6.4166665,53
EdytaŚliwińska,J.E,6,06,6,5,38,8,50,06J.E,6.5,53
EdytaŚliwińska,J.E,6,06,7,5,39,9.166666666666666,51,06J.E,6.5833335,53
EdytaŚliwińska,J.E,6,06,8,5,40,8.666666666666666,52,06J.E,6.6666665,53
EdytaŚliwińska,J.E,6,06,9,5,41,9.166666666666666,53,06J.E,6.75,53
EdytaŚliwińska,J.E,6,06,10,5,42,9,54,06J.E,6.8333335,53
MarkBallas,K.M,6,06,1,1,0,9,45,06K.M,6.0833335,54
MarkBallas,K.M,6,06,2,1,1,9,46,06K.M,6.1666665,54
MarkBallas,K.M,6,06,3,1,2,9,47,06K.M,6.25,54
MarkBallas,K.M,6,06,4,1,3,9.666666666666666,48,06K.M,6.3333335,54
MarkBallas,K.M,6,06,5,1,4,9.666666666666666,49,06K.M,6.4166665,54
MarkBallas,K.M,6,06,6,1,5,10,50,06K.M,6.5,54
MarkBallas,K.M,6,06,7,1,6,9,51,06K.M,6.5833335,54
